Record Length,1.024000e+03,,          0.00000,   4.63090,
Sample Interval,1.233033e+00,,          1.23303,   1.83090,
Trigger Point,-0.000000000000e+00,,          2.46607, -60.96910,
,,,          3.69910, -60.96910,
,,,          4.93213, -60.96910,
,,,          6.16517, -60.96910,
Source,FFT,,          7.39820, -60.96910,
Vertical Units,dB,,          8.63123, -60.96910,
Vertical Scale,1.000000e+01,,          9.86427, -60.96910,
Vertical Offset,0.000000e+00,,         11.09730, -60.96910,
Horizontal Units,Hz,,         12.33033, -60.96910,
Horizontal Scale,1.262626e+02,,         13.56337, -60.96910,
Pt Fmt,Y,,         14.79640, -60.96910,
Yzero,-2.096910e+01,,         16.02943, -60.96910,
Probe Atten,1.000000e+00,,         17.26247, -60.96910,
Model Number,TBS1052B-EDU,,         18.49550, -60.96910,
Serial Number,C015250,,         19.72854, -59.76910,
Firmware Version,FV:v4.0,,         20.96157, -60.96910,
,,,22.19460, -60.96910,
,,,23.42763, -60.96910,
,,,24.66066, -60.96910,
,,,25.89369, -60.96910,
,,,27.12672, -60.96910,
,,,28.35975, -60.96910,
,,,29.59278, -60.96910,
,,,30.82581, -60.96910,
,,,32.05884, -60.96910,
,,,33.29187, -60.96910,
,,,34.52490, -60.96910,
,,,35.75793, -60.96910,
,,,36.99096, -55.76910,
,,,38.22399, -60.96910,
,,,39.45702, -60.96910,
,,,40.69005, -60.96910,
,,,41.92308, -60.96910,
,,,43.15611, -60.96910,
,,,44.38914, -60.96910,
,,,45.62217, -59.76910,
,,,46.85520, -59.76910,
,,,48.08823, -60.96910,
,,,49.32126, -60.96910,
,,,50.55429, -60.96910,
,,,51.78732, -52.96910,
,,,53.02035,  -4.56910,
,,,54.25338,   1.43090,
,,,55.48641,  -4.56910,
,,,56.71944, -53.76910,
,,,57.95247, -59.76910,
,,,59.18550, -56.96910,
,,,60.41853, -60.96910,
,,,61.65156, -57.76910,
,,,62.88459, -54.56910,
,,,64.11762, -60.96910,
,,,65.35065, -60.96910,
,,,66.58368, -57.36910,
,,,67.81671, -60.96910,
,,,69.04974, -60.96910,
,,,70.28277, -59.76910,
,,,71.51580, -60.96910,
,,,72.74883, -60.96910,
,,,73.98186, -60.96910,
,,,75.21489, -60.96910,
,,,76.44792, -60.96910,
,,,77.68095, -60.96910,
,,,78.91398, -57.36910,
,,,80.14701, -59.76910,
,,,81.38004, -60.96910,
,,,82.61307, -60.96910,
,,,83.84610, -57.76910,
,,,85.07913, -60.96910,
,,,86.31216, -60.96910,
,,,87.54519, -60.96910,
,,,88.77822, -60.96910,
,,,90.01125, -60.96910,
,,,91.24428, -60.96910,
,,,92.47731, -60.96910,
,,,93.71034, -60.96910,
,,,94.94337, -60.96910,
,,,96.17640, -60.96910,
,,,97.40943, -60.96910,
,,,98.64246, -60.96910,
,,,99.87549, -60.96910,
,,,101.10852, -60.96910,
,,,102.34155, -57.76910,
,,,103.57458, -60.96910,
,,,104.80761, -60.96910,
,,,106.04064, -60.96910,
,,,107.27367, -57.76910,
,,,108.50670, -55.76910,
,,,109.73973, -56.96910,
,,,110.97276, -56.96910,
,,,112.20579, -60.96910,
,,,113.43882, -60.96910,
,,,114.67185, -60.96910,
,,,115.90488, -60.96910,
,,,117.13791, -60.96910,
,,,118.37094, -60.96910,
,,,119.60397, -60.96910,
,,,120.83700, -60.96910,
,,,122.07003, -60.96910,
,,,123.30306, -60.96910,
,,,124.53609, -60.96910,
,,,125.76912, -60.96910,
,,,127.00215, -60.96910,
,,,128.23518, -60.96910,
,,,129.46821, -59.76910,
,,,130.70124, -59.76910,
,,,131.93427, -60.96910,
,,,133.16730, -60.96910,
,,,134.40033, -60.96910,
,,,135.63336, -60.96910,
,,,136.86639, -59.76910,
,,,138.09942, -60.96910,
,,,139.33245, -60.96910,
,,,140.56548, -60.96910,
,,,141.79851, -60.96910,
,,,143.03154, -60.96910,
,,,144.26457, -60.96910,
,,,145.49760, -60.96910,
,,,146.73063, -60.96910,
,,,147.96366, -57.36910,
,,,149.19669, -57.36910,
,,,150.42972, -60.96910,
,,,151.66275, -60.96910,
,,,152.89578, -60.96910,
,,,154.12881, -60.96910,
,,,155.36184, -60.96910,
,,,156.59487, -60.96910,
,,,157.82790, -60.96910,
,,,159.06093, -59.76910,
,,,160.29396, -60.96910,
,,,161.52699, -55.76910,
,,,162.76002, -48.96910,
,,,163.99305, -52.96910,
,,,165.22608, -60.96910,
,,,166.45911, -60.96910,
,,,167.69214, -60.96910,
,,,168.92517, -59.76910,
,,,170.15820, -60.96910,
,,,171.39123, -60.96910,
