Record Length,1.024000e+03,,          0.00000,  -0.56910,
Sample Interval,2.466067e+00,,          2.46607,  -3.36910,
Trigger Point,-0.000000000000e+00,,          4.93213, -60.96910,
,,,          7.39820, -60.96910,
,,,          9.86427, -52.96910,
,,,         12.33033, -48.96910,
Source,FFT,,         14.79640, -52.96910,
Vertical Units,dB,,         17.26247, -60.96910,
Vertical Scale,1.000000e+01,,         19.72854, -60.96910,
Vertical Offset,0.000000e+00,,         22.19460, -48.96910,
Horizontal Units,Hz,,         24.66067, -47.76910,
Horizontal Scale,2.525253e+02,,         27.12674, -59.76910,
Pt Fmt,Y,,         29.59280, -55.76910,
Yzero,-2.096910e+01,,         32.05887, -57.76910,
Probe Atten,1.000000e+00,,         34.52494, -46.96910,
Model Number,TBS1052B-EDU,,         36.99100, -44.56910,
Serial Number,C015250,,         39.45707, -52.96910,
Firmware Version,FV:v4.0,,         41.92314, -60.96910,
,,,44.38921, -50.96910,
,,,46.85528, -39.36910,
,,,49.32135, -38.16910,
,,,51.78742, -50.96910,
,,,54.25349, -60.96910,
,,,56.71956, -57.36910,
,,,59.18563, -42.56910,
,,,61.65170, -43.36910,
,,,64.11777, -54.96910,
,,,66.58384, -60.96910,
,,,69.04991, -59.76910,
,,,71.51598, -60.96910,
,,,73.98205, -60.96910,
,,,76.44812, -60.96910,
,,,78.91419, -60.96910,
,,,81.38026, -56.96910,
,,,83.84633, -51.76910,
,,,86.31240, -55.76910,
,,,88.77847, -56.96910,
,,,91.24454, -60.96910,
,,,93.71061, -47.76910,
,,,96.17668, -42.16910,
,,,98.64275, -45.36910,
,,,101.10882, -60.96910,
,,,103.57489, -54.56910,
,,,106.04096,  -8.56910,
,,,108.50703,  -2.56910,
,,,110.97310,  -8.96910,
,,,113.43917, -53.76910,
,,,115.90524, -59.76910,
,,,118.37131, -46.96910,
,,,120.83738, -42.96910,
,,,123.30345, -49.36910,
,,,125.76952, -60.96910,
,,,128.23559, -59.76910,
,,,130.70166, -52.96910,
,,,133.16773, -48.96910,
,,,135.63380, -51.36910,
,,,138.09987, -60.96910,
,,,140.56594, -60.96910,
,,,143.03201, -60.96910,
,,,145.49808, -60.96910,
,,,147.96415, -59.76910,
,,,150.43022, -60.96910,
,,,152.89629, -57.76910,
,,,155.36236, -43.76910,
,,,157.82843, -42.56910,
,,,160.29450, -57.76910,
,,,162.76057, -60.96910,
,,,165.22664, -50.96910,
,,,167.69271, -37.76910,
,,,170.15878, -39.36910,
,,,172.62485, -54.56910,
,,,175.09092, -53.76910,
,,,177.55699, -55.76910,
,,,180.02306, -44.96910,
,,,182.48913, -46.96910,
,,,184.95520, -60.96910,
,,,187.42127, -57.36910,
,,,189.88734, -52.96910,
,,,192.35341, -46.56910,
,,,194.81948, -49.76910,
,,,197.28555, -60.96910,
,,,199.75162, -60.96910,
,,,202.21769, -52.96910,
,,,204.68376, -48.96910,
,,,207.14983, -52.96910,
,,,209.61590, -60.96910,
,,,212.08197, -60.96910,
,,,214.54804, -47.36910,
,,,217.01411, -41.36910,
,,,219.48018, -48.16910,
,,,221.94625, -60.96910,
,,,224.41232, -60.96910,
,,,226.87839, -52.96910,
,,,229.34446, -47.76910,
,,,231.81053, -51.36910,
,,,234.27660, -60.96910,
,,,236.74267, -60.96910,
,,,239.20874, -48.96910,
,,,241.67481, -46.96910,
,,,244.14088, -51.36910,
,,,246.60695, -59.76910,
,,,249.07302, -60.96910,
,,,251.53909, -46.96910,
,,,254.00516, -45.36910,
,,,256.47123, -54.56910,
,,,258.93730, -57.76910,
,,,261.40337, -52.16910,
,,,263.86944, -39.36910,
,,,266.33551, -38.56910,
,,,268.80158, -52.16910,
,,,271.26765, -60.96910,
,,,273.73372, -56.96910,
,,,276.19979, -41.76910,
,,,278.66586, -42.56910,
,,,281.13193, -49.76910,
,,,283.59800, -56.96910,
,,,286.06407, -60.96910,
,,,288.53014, -60.96910,
,,,290.99621, -60.96910,
